High,Low,Close
3633.21,3620.79,3630.09
3629.14,3624.38,3624.38
3628.03,3622.37,3627.05
3628.39,3626.23,3626.23
3627.76,3625.4,3627.57
3627.45,3622.96,3623.09
3625.26,3622.91,3625.26
3633.76,3624.62,3633.08
3633.12,3631.86,3632.38
3639.39,3632.67,3638.37
3638.56,3632.1,3634.28
3634.74,3628.38,3628.55
3627.76,3626.1,3626.1
3630.51,3627.61,3628.82
3629.09,3626.5,3628.03
3627.81,3625.51,3626.02
3627.22,3625.78,3626.87
3628.34,3626.7,3627.33
3627.7,3625.58,3625.91
3628.1,3625.34,3627.97
3630.04,3628.22,3629.21
3630.79,3628.95,3629.97
3629.8,3628.08,3628.11
3628.99,3627.51,3627.61
3627.66,3626.9,3627.11
3627.99,3626.78,3627.99
3628.31,3626.84,3627.05
3627.07,3626.37,3626.63
3628.86,3626.75,3628.86
3630.64,3628.12,3630.4
3631.0,3629.54,3629.54
3631.0,3629.78,3630.6
3632.76,3630.33,3631.66
3631.54,3629.93,3629.99
3630.31,3629.22,3629.48
3630.76,3627.96,3628.59
3629.27,3627.57,3629.27
3631.93,3628.96,3631.72
3631.5,3630.46,3631.05
3632.17,3630.87,3631.35
3630.61,3629.42,3629.65
3630.72,3625.5,3625.51
3625.7,3622.38,3623.16
3624.19,3622.77,3623.87
3623.66,3621.55,3621.55
3621.39,3619.88,3619.88
3622.18,3618.79,3622.18
3623.68,3620.97,3620.97
3622.82,3620.61,3622.31
3623.66,3622.36,3622.96
3623.33,3621.24,3621.93
3622.27,3621.18,3621.18
3622.07,3620.71,3622.07
3623.94,3622.06,3622.82
3626.0,3623.12,3625.94
3624.53,3621.75,3621.75
3622.14,3619.91,3619.91
3626.37,3619.12,3626.13
3625.88,3623.52,3623.55
3622.31,3620.86,3621.87
3629.74,3620.81,3629.74
3630.52,3626.98,3628.7
3628.46,3623.69,3623.69
3624.74,3621.81,3624.74
3624.56,3622.43,3622.43
3629.15,3622.61,3625.63
3624.98,3618.76,3618.76
3622.95,3618.91,3622.3
3626.72,3621.8,3626.72
3629.66,3626.6,3629.55
3636.5,3627.75,3636.5
3636.57,3630.97,3634.53
3634.56,3631.74,3632.14
3633.0,3631.57,3632.67
3634.16,3630.64,3631.44
3634.86,3631.34,3634.83
3641.42,3634.9,3641.42
3677.29,3643.35,3677.29
3678.85,3676.13,3678.07
3677.25,3673.76,3673.76
3675.79,3671.68,3671.7
3671.62,3669.46,3671.29
3674.19,3671.42,3674.19
3676.66,3674.1,3675.54
3675.33,3673.68,3674.38
3674.71,3672.46,3672.46
3675.24,3671.86,3674.54
3674.25,3672.54,3673.36
3676.34,3673.07,3673.43
3673.31,3672.16,3672.25
3678.88,3671.96,3677.23
3678.49,3676.39,3676.39
3677.7,3674.26,3674.79
3675.98,3671.37,3671.37
3671.61,3667.04,3669.94
3669.91,3666.37,3668.12
3668.86,3666.56,3668.62
3672.11,3668.4,3671.91
3672.3,3670.08,3670.23
3670.78,3668.96,3669.8
3670.06,3666.73,3666.73
3670.27,3666.7,3669.9
3671.4,3668.94,3671.4
3671.99,3670.45,3670.45
3670.84,3669.91,3670.38
3669.93,3668.72,3668.99
3669.25,3667.06,3667.06
3666.81,3664.92,3666.7
3667.23,3665.98,3666.89
3666.77,3665.38,3665.38
3666.68,3664.62,3665.6
3665.26,3663.74,3664.04
3664.41,3662.72,3662.87
3663.83,3662.21,3662.83
3664.83,3662.61,3664.83
3666.64,3665.05,3665.05
3665.15,3664.0,3664.72
3664.64,3663.39,3663.39
3664.44,3663.32,3664.32
3664.64,3663.75,3664.17
3664.65,3663.96,3664.25
3665.18,3664.2,3665.18
3666.64,3665.27,3666.04
3668.87,3666.18,3668.23
3668.52,3667.33,3667.33
3667.54,3666.44,3666.65
3667.61,3666.58,3667.49
3668.23,3667.35,3667.65
3667.54,3665.69,3666.11
3666.12,3665.67,3665.69
3665.45,3664.3,3664.57
3665.27,3664.19,3664.19
3664.32,3662.42,3664.22
3665.83,3664.04,3665.83
3667.61,3665.77,3667.08
3667.73,3666.91,3667.54
3667.83,3666.95,3667.21
3669.12,3666.6,3668.47
3672.8,3668.34,3672.15
3674.71,3671.25,3671.68
3672.33,3671.5,3671.88
3672.35,3670.01,3670.02
3670.08,3668.02,3668.66
3668.69,3658.18,3661.37
3660.91,3649.8,3649.8
3660.2,3649.94,3659.61
3658.88,3656.23,3657.97
3657.89,3655.94,3656.69
3656.76,3651.0,3652.08
3651.97,3650.32,3651.7
3655.05,3652.06,3653.44
3657.96,3653.54,3657.96
3660.41,3658.14,3658.32
3659.4,3657.03,3658.95
3663.0,3658.91,3662.06
3667.79,3661.86,3664.78
3663.4,3659.74,3661.5
3664.26,3661.25,3664.0
3665.23,3663.46,3664.43
3663.87,3660.48,3662.36
3664.27,3662.62,3662.93
3674.07,3663.33,3673.28
3680.4,3673.27,3675.41
3677.94,3675.08,3675.08
3680.27,3674.71,3678.34
3678.3,3675.51,3676.95
3679.47,3675.68,3677.38
3677.8,3672.66,3672.82
3675.98,3673.08,3674.18
3679.45,3674.28,3677.27
3679.35,3676.09,3676.99
3678.98,3677.47,3678.79
3681.97,3678.28,3679.26
3678.97,3676.09,3677.73
3679.59,3677.83,3679.04
3679.72,3677.79,3678.68
3684.23,3678.58,3684.23
3683.92,3681.77,3681.77
3685.95,3681.78,3685.48
3684.38,3675.05,3675.37
3672.53,3667.92,3668.15
3667.7,3664.45,3667.43
3668.97,3666.95,3668.63
3673.33,3669.01,3672.85
3675.31,3672.91,3675.07
3675.66,3672.3,3673.19
3674.15,3672.41,3673.36
3678.75,3672.84,3678.75
3677.89,3675.55,3676.62
3678.69,3676.78,3678.69
3683.0,3678.45,3682.92
3684.13,3681.67,3682.53
3684.87,3683.06,3684.87
3685.22,3682.94,3683.13
3684.11,3682.69,3683.11
3684.15,3682.19,3682.19
3684.97,3682.55,3683.75
3683.62,3681.62,3682.39
3684.12,3682.66,3683.2
3681.53,3677.82,3678.21
3678.43,3675.6,3675.6
3676.13,3673.06,3673.39
3675.94,3673.47,3673.85
3674.8,3673.94,3674.23
3674.44,3671.28,3671.28
3672.1,3669.57,3671.0
3672.3,3670.95,3670.95
3671.08,3670.59,3670.85
3674.01,3671.54,3674.01
3675.35,3673.92,3674.68
3675.11,3673.62,3674.32
3676.79,3674.14,3676.42
3676.86,3675.35,3675.75
3675.48,3674.17,3674.33
3674.95,3673.73,3674.65
3675.12,3674.32,3674.41
3674.65,3673.42,3673.94
3678.44,3674.02,3677.04
3677.56,3676.52,3677.1
3677.79,3676.93,3677.07
3677.72,3676.92,3677.07
3677.09,3676.04,3676.06
3676.31,3675.4,3676.16
3676.67,3675.57,3675.89
3676.7,3675.12,3676.7
3676.75,3675.6,3675.99
3676.56,3675.54,3676.06
3676.13,3675.72,3675.98
3676.73,3675.81,3676.03
3676.78,3675.83,3676.53
3676.7,3674.89,3675.05
3675.3,3674.55,3675.09
3676.17,3674.8,3675.63
3675.96,3673.72,3674.1
3674.61,3673.72,3674.27
3674.82,3674.03,3674.63
3674.49,3672.7,3672.92
3672.43,3671.06,3671.57
3672.42,3671.61,3672.42
3676.33,3672.39,3675.74
3677.62,3675.46,3677.18
3677.72,3676.48,3677.72
3677.99,3676.27,3676.78
3677.38,3676.57,3677.2
3677.26,3675.28,3675.66
3676.98,3673.23,3673.24
3674.08,3673.2,3673.91
3675.03,3673.78,3675.03
3675.85,3674.95,3675.4
3675.0,3673.76,3674.29
3675.69,3674.07,3675.38
3677.03,3675.58,3676.12
3676.29,3675.83,3675.98
3678.02,3675.53,3677.91
3677.97,3677.03,3677.97
3679.37,3677.6,3679.31
3680.81,3679.51,3679.69
3680.75,3678.93,3680.37
3681.39,3678.18,3681.39
3680.86,3677.83,3679.5
3680.66,3677.02,3677.02
3677.05,3675.71,3676.35
3677.75,3676.27,3677.04
3678.33,3676.53,3678.33
3682.04,3678.17,3680.58
3683.37,3679.1,3682.94
3684.8,3682.17,3682.59
3682.84,3680.36,3682.53
3683.11,3680.5,3681.7
3681.76,3680.45,3680.63
3682.66,3681.39,3682.26
3683.04,3682.19,3683.04
3684.04,3682.19,3684.04
3685.65,3683.66,3685.65
3685.38,3681.9,3681.9
3681.88,3679.22,3679.43
3679.64,3677.14,3677.14
3680.52,3677.07,3679.97
3680.14,3678.27,3678.68
3679.28,3678.1,3679.28
3679.4,3676.31,3677.52
